"assignment_name","assignment_url","starter_code_url","github_username","roster_identifier","student_repository_name","student_repository_url","submission_timestamp","points_awarded","points_available"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","cascades-sjtu","","learn_rust_rustlings-cascades-sjtu","https://github.com/LearningOS/learn_rust_rustlings-cascades-sjtu","2022-07-06 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","luckyupup","","learn_rust_rustlings-luckyupup","https://github.com/LearningOS/learn_rust_rustlings-luckyupup","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Godones","","learn_rust_rustlings-Godones","https://github.com/LearningOS/learn_rust_rustlings-Godones","2022-07-06 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","pickanameforlove","","learn_rust_rustlings-pickanameforlove","https://github.com/LearningOS/learn_rust_rustlings-pickanameforlove","2022-07-07 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Azathoth1729","","learn_rust_rustlings-Azathoth1729","https://github.com/LearningOS/learn_rust_rustlings-Azathoth1729","2022-07-08 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","HeylionJackson","","learn_rust_rustlings-HeylionJackson","https://github.com/LearningOS/learn_rust_rustlings-HeylionJackson","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","MU001999","","learn_rust_rustlings-MU001999","https://github.com/LearningOS/learn_rust_rustlings-MU001999","2022-07-05 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","timeTravelCYN","","learn_rust_rustlings-timeTravelCYN","https://github.com/LearningOS/learn_rust_rustlings-timeTravelCYN","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","zyazhb","","learn_rust_rustlings-zyazhb","https://github.com/LearningOS/learn_rust_rustlings-zyazhb","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","TenHian","","learn_rust_rustlings-TenHian","https://github.com/LearningOS/learn_rust_rustlings-TenHian","2022-07-05 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","aucker","","learn_rust_rustlings-aucker","https://github.com/LearningOS/learn_rust_rustlings-aucker","2022-07-10 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","YapingLius","","learn_rust_rustlings-YapingLius","https://github.com/LearningOS/learn_rust_rustlings-YapingLius","2022-07-13 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","likui628","","learn_rust_rustlings-likui628","https://github.com/LearningOS/learn_rust_rustlings-likui628","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Andre-HJR","","learn_rust_rustlings-Andre-HJR","https://github.com/LearningOS/learn_rust_rustlings-Andre-HJR","2022-07-09 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","CreatorMetaSky","","learn_rust_rustlings-CreatorMetaSky","https://github.com/LearningOS/learn_rust_rustlings-CreatorMetaSky","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","cs-xiyan","","learn_rust_rustlings-cs-xiyan","https://github.com/LearningOS/learn_rust_rustlings-cs-xiyan","2022-07-05 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","CherryYang05","","learn_rust_rustlings-CherryYang05","https://github.com/LearningOS/learn_rust_rustlings-CherryYang05","2022-07-09 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","SongsMin","","learn_rust_rustlings-SongsMin","https://github.com/LearningOS/learn_rust_rustlings-SongsMin","2022-07-09 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","TXuian","","learn_rust_rustlings-TXuian","https://github.com/LearningOS/learn_rust_rustlings-TXuian","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","fengF3ng","","learn_rust_rustlings-fengF3ng","https://github.com/LearningOS/learn_rust_rustlings-fengF3ng","2022-07-06 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","LWF2016","","learn_rust_rustlings-LWF2016","https://github.com/LearningOS/learn_rust_rustlings-LWF2016","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","WigginsLi","","learn_rust_rustlings-WigginsLi","https://github.com/LearningOS/learn_rust_rustlings-WigginsLi","2022-07-12 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","xbwcan","","learn_rust_rustlings-xbwcan","https://github.com/LearningOS/learn_rust_rustlings-xbwcan","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Coxlibertas","","learn_rust_rustlings-Coxlibertas","https://github.com/LearningOS/learn_rust_rustlings-Coxlibertas","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","QIUZHILEI","","learn_rust_rustlings-QIUZHILEI","https://github.com/LearningOS/learn_rust_rustlings-QIUZHILEI","2022-07-09 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","chuanshanjun","","learn_rust_rustlings-chuanshanjun","https://github.com/LearningOS/learn_rust_rustlings-chuanshanjun","2022-07-11 23:59:59 UTC","0","0"
